Date,District,Latitude,Longitude,Rainfall_mm,Temperature_C,Humidity_pct,WindSpeed_ms
20141224,Ariyalur,11.1530559,79.2585797,0.2,24.66,86.52,3.63
20141225,Ariyalur,11.1530559,79.2585797,0.07,24.26,84.75,3.79
20141226,Ariyalur,11.1530559,79.2585797,0.9,22.8,82.18,3.52
20141227,Ariyalur,11.1530559,79.2585797,3.97,23.03,85.94,3.71
20141228,Ariyalur,11.1530559,79.2585797,10.55,23.41,92.04,3.47
20141229,Ariyalur,11.1530559,79.2585797,9.04,24.22,88.78,4.77
20141230,Ariyalur,11.1530559,79.2585797,0.59,24.61,85.32,3.69
20141231,Ariyalur,11.1530559,79.2585797,0.21,24.58,87.31,1.79
20150101,Ariyalur,11.1530559,79.2585797,1.79,25.0,88.47,2.18
20150102,Ariyalur,11.1530559,79.2585797,0.07,25.08,87.09,1.89
20150103,Ariyalur,11.1530559,79.2585797,0.07,25.15,86.97,1.61
20150104,Ariyalur,11.1530559,79.2585797,0.0,24.9,85.96,1.76
20150105,Ariyalur,11.1530559,79.2585797,0.0,24.68,85.53,2.21
20150106,Ariyalur,11.1530559,79.2585797,0.0,24.35,83.96,2.21
20150107,Ariyalur,11.1530559,79.2585797,0.0,23.9,83.91,2.3
20150108,Ariyalur,11.1530559,79.2585797,0.0,24.33,83.24,1.65
20150109,Ariyalur,11.1530559,79.2585797,0.01,23.96,83.39,2.28
20150110,Ariyalur,11.1530559,79.2585797,0.0,23.04,77.76,2.91
20150111,Ariyalur,11.1530559,79.2585797,0.0,22.41,77.16,3.1
20150112,Ariyalur,11.1530559,79.2585797,0.0,22.52,74.53,3.05
20150113,Ariyalur,11.1530559,79.2585797,0.0,22.59,77.9,2.92
20150114,Ariyalur,11.1530559,79.2585797,0.0,22.77,74.01,2.63
20150115,Ariyalur,11.1530559,79.2585797,0.0,22.83,76.33,2.26
20150116,Ariyalur,11.1530559,79.2585797,0.87,24.24,82.02,2.75
20150117,Ariyalur,11.1530559,79.2585797,0.43,24.46,81.63,2.95
20150118,Ariyalur,11.1530559,79.2585797,0.0,23.78,78.94,2.93
20150119,Ariyalur,11.1530559,79.2585797,0.0,23.36,76.6,2.88
20150120,Ariyalur,11.1530559,79.2585797,0.0,23.3,77.83,2.67
20150121,Ariyalur,11.1530559,79.2585797,0.0,23.13,78.1,2.9
20150122,Ariyalur,11.1530559,79.2585797,0.27,23.85,81.92,3.35
20150123,Ariyalur,11.1530559,79.2585797,3.84,24.99,81.59,2.97
20150124,Ariyalur,11.1530559,79.2585797,0.51,25.09,80.25,3.28
20150125,Ariyalur,11.1530559,79.2585797,0.04,24.38,73.73,3.19
20150126,Ariyalur,11.1530559,79.2585797,0.29,24.3,76.88,3.23
20150127,Ariyalur,11.1530559,79.2585797,0.05,24.77,76.53,3.22
20150128,Ariyalur,11.1530559,79.2585797,0.04,24.98,77.28,3.09
20150129,Ariyalur,11.1530559,79.2585797,0.08,25.32,75.8,2.92
20150130,Ariyalur,11.1530559,79.2585797,0.0,25.27,73.71,2.88
20150131,Ariyalur,11.1530559,79.2585797,0.0,24.66,73.64,3.22
20150201,Ariyalur,11.1530559,79.2585797,0.05,24.78,75.63,3.23
20150202,Ariyalur,11.1530559,79.2585797,0.02,24.49,72.99,3.66
20150203,Ariyalur,11.1530559,79.2585797,0.07,25.13,72.08,4.01
20150204,Ariyalur,11.1530559,79.2585797,0.19,24.63,75.96,3.63
20150205,Ariyalur,11.1530559,79.2585797,0.16,25.29,73.68,3.44
20150206,Ariyalur,11.1530559,79.2585797,0.03,25.0,74.43,2.94
20150207,Ariyalur,11.1530559,79.2585797,0.05,25.11,70.67,2.96
20150208,Ariyalur,11.1530559,79.2585797,0.01,25.31,69.75,2.76
20150209,Ariyalur,11.1530559,79.2585797,0.05,25.12,70.96,3.03
20150210,Ariyalur,11.1530559,79.2585797,0.29,24.98,75.18,3.25
20150211,Ariyalur,11.1530559,79.2585797,0.21,25.88,76.8,3.3
20150212,Ariyalur,11.1530559,79.2585797,0.04,26.38,74.07,3.46
20150213,Ariyalur,11.1530559,79.2585797,0.01,26.7,72.84,2.76
20150214,Ariyalur,11.1530559,79.2585797,0.0,25.92,70.94,2.32
20150215,Ariyalur,11.1530559,79.2585797,0.0,25.81,67.72,2.12
20150216,Ariyalur,11.1530559,79.2585797,0.0,25.78,68.83,2.16
20150217,Ariyalur,11.1530559,79.2585797,0.0,25.56,65.72,1.93
20150218,Ariyalur,11.1530559,79.2585797,0.0,25.37,65.65,1.99
20150219,Ariyalur,11.1530559,79.2585797,0.0,25.64,63.21,1.96
20150220,Ariyalur,11.1530559,79.2585797,0.0,25.5,66.91,2.8
20150221,Ariyalur,11.1530559,79.2585797,0.0,25.95,68.17,3.16
20150222,Ariyalur,11.1530559,79.2585797,0.0,25.95,67.53,3.31
20150223,Ariyalur,11.1530559,79.2585797,0.0,25.9,64.42,2.93
20150224,Ariyalur,11.1530559,79.2585797,0.05,26.08,65.59,2.81
20150225,Ariyalur,11.1530559,79.2585797,0.1,27.3,69.87,2.57
20150226,Ariyalur,11.1530559,79.2585797,0.62,28.02,69.22,2.12
20150227,Ariyalur,11.1530559,79.2585797,0.25,28.9,66.41,1.73
20150228,Ariyalur,11.1530559,79.2585797,0.15,28.63,67.99,2.48
20150301,Ariyalur,11.1530559,79.2585797,0.05,28.79,66.1,2.87
20150302,Ariyalur,11.1530559,79.2585797,0.02,29.02,65.93,2.54
20150303,Ariyalur,11.1530559,79.2585797,0.0,28.94,63.19,2.27
20150304,Ariyalur,11.1530559,79.2585797,0.03,29.39,60.19,1.98
20150305,Ariyalur,11.1530559,79.2585797,0.16,29.13,69.14,2.43
20150306,Ariyalur,11.1530559,79.2585797,0.07,29.44,66.09,2.44
20150307,Ariyalur,11.1530559,79.2585797,0.1,29.18,63.43,2.7
20150308,Ariyalur,11.1530559,79.2585797,0.04,28.49,65.93,2.59
20150309,Ariyalur,11.1530559,79.2585797,0.02,28.46,65.23,2.7
20150310,Ariyalur,11.1530559,79.2585797,0.0,27.62,60.83,3.14
20150311,Ariyalur,11.1530559,79.2585797,0.01,27.79,62.35,3.04
20150312,Ariyalur,11.1530559,79.2585797,0.19,28.61,63.99,3.5
20150313,Ariyalur,11.1530559,79.2585797,0.15,28.66,62.86,3.33
20150314,Ariyalur,11.1530559,79.2585797,1.36,28.69,64.29,2.95
20150315,Ariyalur,11.1530559,79.2585797,0.75,28.64,68.36,2.67
20150316,Ariyalur,11.1530559,79.2585797,0.34,28.81,64.64,2.86
20150317,Ariyalur,11.1530559,79.2585797,0.1,28.28,61.4,2.19
20150318,Ariyalur,11.1530559,79.2585797,0.0,28.7,56.06,1.81
20150319,Ariyalur,11.1530559,79.2585797,0.0,28.8,57.33,2.08
20150320,Ariyalur,11.1530559,79.2585797,0.02,28.65,64.85,2.49
20150321,Ariyalur,11.1530559,79.2585797,0.1,29.0,59.94,2.53
20150322,Ariyalur,11.1530559,79.2585797,0.0,29.72,59.08,2.06
20150323,Ariyalur,11.1530559,79.2585797,0.0,30.16,60.35,1.98
20150324,Ariyalur,11.1530559,79.2585797,0.0,29.88,62.58,2.47
20150325,Ariyalur,11.1530559,79.2585797,0.0,29.62,61.72,2.69
20150326,Ariyalur,11.1530559,79.2585797,0.02,29.38,62.87,2.58
20150327,Ariyalur,11.1530559,79.2585797,0.03,29.55,62.29,3.08
20150328,Ariyalur,11.1530559,79.2585797,0.13,29.47,66.39,2.83
20150329,Ariyalur,11.1530559,79.2585797,0.11,29.89,64.26,2.72
20150330,Ariyalur,11.1530559,79.2585797,0.06,30.25,63.41,2.61
20150331,Ariyalur,11.1530559,79.2585797,0.4,29.99,66.76,2.38
20150401,Ariyalur,11.1530559,79.2585797,0.7,30.61,62.8,2.32
20150402,Ariyalur,11.1530559,79.2585797,0.34,31.34,60.54,2.44
20150403,Ariyalur,11.1530559,79.2585797,0.14,32.53,56.63,2.61
20150404,Ariyalur,11.1530559,79.2585797,0.35,32.44,58.01,2.86
20150405,Ariyalur,11.1530559,79.2585797,0.21,32.19,59.38,3.19
20150406,Ariyalur,11.1530559,79.2585797,0.09,31.66,59.21,3.03
20150407,Ariyalur,11.1530559,79.2585797,0.23,30.6,64.7,2.47
20150408,Ariyalur,11.1530559,79.2585797,0.92,29.76,68.45,1.95
20150409,Ariyalur,11.1530559,79.2585797,0.89,29.44,69.29,2.25
20150410,Ariyalur,11.1530559,79.2585797,0.37,30.63,65.42,2.44
20150411,Ariyalur,11.1530559,79.2585797,0.61,31.1,61.79,2.59
20150412,Ariyalur,11.1530559,79.2585797,3.46,29.68,67.67,2.06
20150413,Ariyalur,11.1530559,79.2585797,7.63,28.61,70.22,2.43
20150414,Ariyalur,11.1530559,79.2585797,9.65,28.86,67.24,1.74
20150415,Ariyalur,11.1530559,79.2585797,13.18,28.2,73.72,2.45
20150416,Ariyalur,11.1530559,79.2585797,8.33,27.99,75.18,1.76
20150417,Ariyalur,11.1530559,79.2585797,11.29,28.87,71.87,1.94
20150418,Ariyalur,11.1530559,79.2585797,5.78,29.04,70.69,1.44
20150419,Ariyalur,11.1530559,79.2585797,0.06,30.21,65.19,1.69
20150420,Ariyalur,11.1530559,79.2585797,0.53,30.08,65.19,2.12
20150421,Ariyalur,11.1530559,79.2585797,1.43,28.85,72.89,1.64
20150422,Ariyalur,11.1530559,79.2585797,1.11,28.42,76.3,1.65
20150423,Ariyalur,11.1530559,79.2585797,0.64,30.09,70.74,2.82
20150424,Ariyalur,11.1530559,79.2585797,7.55,30.19,71.05,2.44
20150425,Ariyalur,11.1530559,79.2585797,6.42,29.23,66.03,2.08
20150426,Ariyalur,11.1530559,79.2585797,1.14,29.95,63.95,2.22
20150427,Ariyalur,11.1530559,79.2585797,1.24,29.78,67.72,2.14
20150428,Ariyalur,11.1530559,79.2585797,0.26,30.56,64.58,1.82
20150429,Ariyalur,11.1530559,79.2585797,0.13,31.09,63.66,2.56
20150430,Ariyalur,11.1530559,79.2585797,0.42,30.75,67.51,2.44
20150501,Ariyalur,11.1530559,79.2585797,0.26,30.4,70.03,2.27
20150502,Ariyalur,11.1530559,79.2585797,0.22,31.11,65.63,2.81
20150503,Ariyalur,11.1530559,79.2585797,0.31,29.97,72.27,1.8
20150504,Ariyalur,11.1530559,79.2585797,1.09,29.91,70.66,2.21
20150505,Ariyalur,11.1530559,79.2585797,1.17,30.28,65.62,1.71
20150506,Ariyalur,11.1530559,79.2585797,0.3,29.99,67.07,1.72
20150507,Ariyalur,11.1530559,79.2585797,1.44,29.69,69.01,2.06
20150508,Ariyalur,11.1530559,79.2585797,1.64,30.83,64.55,1.5
20150509,Ariyalur,11.1530559,79.2585797,4.4,30.24,70.81,1.97
20150510,Ariyalur,11.1530559,79.2585797,3.11,30.49,65.25,2.16
20150511,Ariyalur,11.1530559,79.2585797,7.33,29.51,60.43,1.54
20150512,Ariyalur,11.1530559,79.2585797,2.31,29.97,61.72,1.73
20150513,Ariyalur,11.1530559,79.2585797,21.28,27.28,82.16,2.09
20150514,Ariyalur,11.1530559,79.2585797,25.42,28.13,76.94,1.91
20150515,Ariyalur,11.1530559,79.2585797,11.51,28.54,81.39,1.05
20150516,Ariyalur,11.1530559,79.2585797,16.19,27.99,86.65,2.58
20150517,Ariyalur,11.1530559,79.2585797,1.22,27.44,85.08,3.55
20150518,Ariyalur,11.1530559,79.2585797,0.72,29.5,73.19,3.77
20150519,Ariyalur,11.1530559,79.2585797,0.54,29.44,77.05,3.99
20150520,Ariyalur,11.1530559,79.2585797,0.39,30.02,73.4,4.12
20150521,Ariyalur,11.1530559,79.2585797,0.2,30.7,69.3,4.36
20150522,Ariyalur,11.1530559,79.2585797,0.03,30.53,70.58,4.05
20150523,Ariyalur,11.1530559,79.2585797,0.03,29.98,71.49,4.3
20150524,Ariyalur,11.1530559,79.2585797,0.06,30.73,65.54,4.21
20150525,Ariyalur,11.1530559,79.2585797,0.05,31.2,66.54,3.1
20150526,Ariyalur,11.1530559,79.2585797,0.55,30.49,68.99,3.06
20150527,Ariyalur,11.1530559,79.2585797,13.86,28.14,74.46,3.74
20150528,Ariyalur,11.1530559,79.2585797,6.17,29.36,62.01,3.6
20150529,Ariyalur,11.1530559,79.2585797,0.82,30.22,68.84,3.22
20150530,Ariyalur,11.1530559,79.2585797,0.52,30.62,71.19,2.69
20150531,Ariyalur,11.1530559,79.2585797,1.42,30.36,71.31,3.76
20150601,Ariyalur,11.1530559,79.2585797,1.64,29.47,72.84,3.15
20150602,Ariyalur,11.1530559,79.2585797,2.05,29.52,71.16,2.64
20150603,Ariyalur,11.1530559,79.2585797,0.83,30.03,71.58,2.24
20150604,Ariyalur,11.1530559,79.2585797,4.17,29.6,74.79,2.17
20150605,Ariyalur,11.1530559,79.2585797,17.49,27.83,85.36,2.2
20150606,Ariyalur,11.1530559,79.2585797,2.88,29.09,75.85,1.91
20150607,Ariyalur,11.1530559,79.2585797,0.65,29.84,73.55,3.11
20150608,Ariyalur,11.1530559,79.2585797,0.41,29.9,67.76,3.56
20150609,Ariyalur,11.1530559,79.2585797,0.74,29.1,70.34,2.84
20150610,Ariyalur,11.1530559,79.2585797,3.94,27.95,77.0,3.0
20150611,Ariyalur,11.1530559,79.2585797,13.53,29.31,74.59,3.09
20150612,Ariyalur,11.1530559,79.2585797,1.11,28.43,73.68,3.52
20150613,Ariyalur,11.1530559,79.2585797,7.97,29.38,70.23,3.46
20150614,Ariyalur,11.1530559,79.2585797,0.71,29.73,66.89,3.73
20150615,Ariyalur,11.1530559,79.2585797,0.05,29.68,62.8,3.92
20150616,Ariyalur,11.1530559,79.2585797,2.29,28.34,66.31,3.94
20150617,Ariyalur,11.1530559,79.2585797,3.53,27.93,70.12,4.07
20150618,Ariyalur,11.1530559,79.2585797,1.85,29.09,66.47,3.84
20150619,Ariyalur,11.1530559,79.2585797,2.17,28.87,68.74,4.33
20150620,Ariyalur,11.1530559,79.2585797,0.09,29.75,66.72,5.06
20150621,Ariyalur,11.1530559,79.2585797,0.2,29.67,65.05,5.39
20150622,Ariyalur,11.1530559,79.2585797,0.0,30.42,64.13,4.92
20150623,Ariyalur,11.1530559,79.2585797,2.05,29.32,71.0,4.15
20150624,Ariyalur,11.1530559,79.2585797,0.25,30.17,67.0,4.36
20150625,Ariyalur,11.1530559,79.2585797,0.1,29.98,68.09,4.51
20150626,Ariyalur,11.1530559,79.2585797,0.08,29.54,62.99,5.93
20150627,Ariyalur,11.1530559,79.2585797,0.45,30.25,59.85,4.83
20150628,Ariyalur,11.1530559,79.2585797,0.42,30.68,64.3,3.5
20150629,Ariyalur,11.1530559,79.2585797,1.01,29.96,66.45,4.19
20150630,Ariyalur,11.1530559,79.2585797,0.66,30.64,59.98,2.92
20150701,Ariyalur,11.1530559,79.2585797,0.56,30.3,65.68,3.84
20150702,Ariyalur,11.1530559,79.2585797,0.11,31.0,61.79,3.51
20150703,Ariyalur,11.1530559,79.2585797,0.17,31.28,61.25,3.64
20150704,Ariyalur,11.1530559,79.2585797,0.21,31.08,62.17,3.92
20150705,Ariyalur,11.1530559,79.2585797,0.07,31.7,59.17,4.02
20150706,Ariyalur,11.1530559,79.2585797,0.01,31.61,55.41,4.99
20150707,Ariyalur,11.1530559,79.2585797,0.03,30.51,56.95,4.98
20150708,Ariyalur,11.1530559,79.2585797,0.05,31.25,56.93,4.33
20150709,Ariyalur,11.1530559,79.2585797,0.15,31.83,56.43,4.26
20150710,Ariyalur,11.1530559,79.2585797,0.15,30.42,62.86,4.35
20150711,Ariyalur,11.1530559,79.2585797,0.19,31.09,60.51,4.71
20150712,Ariyalur,11.1530559,79.2585797,0.79,31.5,57.06,3.01
20150713,Ariyalur,11.1530559,79.2585797,1.03,31.97,55.56,3.48
20150714,Ariyalur,11.1530559,79.2585797,0.32,31.43,58.71,2.93
20150715,Ariyalur,11.1530559,79.2585797,0.65,30.76,61.84,3.07
20150716,Ariyalur,11.1530559,79.2585797,0.27,30.9,58.97,3.96
20150717,Ariyalur,11.1530559,79.2585797,0.43,30.27,58.95,5.65
20150718,Ariyalur,11.1530559,79.2585797,1.43,30.6,56.95,5.21
20150719,Ariyalur,11.1530559,79.2585797,0.46,28.92,60.72,5.65
20150720,Ariyalur,11.1530559,79.2585797,0.3,30.35,58.37,4.38
20150721,Ariyalur,11.1530559,79.2585797,5.04,30.51,61.48,3.91
20150722,Ariyalur,11.1530559,79.2585797,2.17,29.9,65.76,3.28
20150723,Ariyalur,11.1530559,79.2585797,1.85,29.84,63.62,3.27
20150724,Ariyalur,11.1530559,79.2585797,0.55,30.02,61.63,3.87
20150725,Ariyalur,11.1530559,79.2585797,4.15,29.86,61.03,3.56
20150726,Ariyalur,11.1530559,79.2585797,1.54,29.46,61.38,3.35
20150727,Ariyalur,11.1530559,79.2585797,2.15,30.2,58.88,2.87
20150728,Ariyalur,11.1530559,79.2585797,3.5,30.4,60.96,2.39
20150729,Ariyalur,11.1530559,79.2585797,3.32,29.73,65.72,2.89
20150730,Ariyalur,11.1530559,79.2585797,0.52,30.18,61.18,3.23
20150731,Ariyalur,11.1530559,79.2585797,0.3,30.64,58.97,3.1
20150801,Ariyalur,11.1530559,79.2585797,0.88,30.62,61.11,1.92
20150802,Ariyalur,11.1530559,79.2585797,1.42,30.32,61.44,2.09
20150803,Ariyalur,11.1530559,79.2585797,4.62,29.72,65.35,2.95
20150804,Ariyalur,11.1530559,79.2585797,0.97,30.15,63.6,3.13
20150805,Ariyalur,11.1530559,79.2585797,0.29,30.13,55.69,4.16
20150806,Ariyalur,11.1530559,79.2585797,0.1,31.54,51.82,4.22
20150807,Ariyalur,11.1530559,79.2585797,0.27,31.92,53.25,4.18
20150808,Ariyalur,11.1530559,79.2585797,0.27,31.68,55.17,3.53
20150809,Ariyalur,11.1530559,79.2585797,0.18,31.86,53.54,4.26
20150810,Ariyalur,11.1530559,79.2585797,0.68,30.94,57.98,3.71
20150811,Ariyalur,11.1530559,79.2585797,0.36,30.65,58.95,3.22
20150812,Ariyalur,11.1530559,79.2585797,0.34,31.13,56.9,3.63
20150813,Ariyalur,11.1530559,79.2585797,0.14,31.79,53.91,3.56
20150814,Ariyalur,11.1530559,79.2585797,1.12,31.98,53.64,2.8
20150815,Ariyalur,11.1530559,79.2585797,1.06,31.93,57.34,2.53
20150816,Ariyalur,11.1530559,79.2585797,31.33,28.08,80.08,2.23
20150817,Ariyalur,11.1530559,79.2585797,2.84,28.96,73.09,1.96
20150818,Ariyalur,11.1530559,79.2585797,2.35,29.35,72.29,2.0
20150819,Ariyalur,11.1530559,79.2585797,1.38,29.02,74.0,2.85
20150820,Ariyalur,11.1530559,79.2585797,1.01,29.52,68.39,3.64
20150821,Ariyalur,11.1530559,79.2585797,6.23,29.55,70.16,2.69
20150822,Ariyalur,11.1530559,79.2585797,20.37,28.2,78.28,2.04
20150823,Ariyalur,11.1530559,79.2585797,5.26,28.95,69.55,2.55
20150824,Ariyalur,11.1530559,79.2585797,0.26,30.28,61.41,2.8
20150825,Ariyalur,11.1530559,79.2585797,0.09,31.04,60.42,2.31
20150826,Ariyalur,11.1530559,79.2585797,0.13,30.34,62.26,2.76
20150827,Ariyalur,11.1530559,79.2585797,1.75,29.83,64.9,2.89
20150828,Ariyalur,11.1530559,79.2585797,0.5,30.26,62.78,3.54
20150829,Ariyalur,11.1530559,79.2585797,0.08,31.24,59.85,3.04
20150830,Ariyalur,11.1530559,79.2585797,0.56,30.58,63.56,2.98
20150831,Ariyalur,11.1530559,79.2585797,0.34,30.78,63.76,2.34
20150901,Ariyalur,11.1530559,79.2585797,2.21,30.25,68.16,1.68
20150902,Ariyalur,11.1530559,79.2585797,4.16,29.88,71.86,1.33
20150903,Ariyalur,11.1530559,79.2585797,4.85,28.85,75.57,0.93
20150904,Ariyalur,11.1530559,79.2585797,0.53,29.2,74.33,1.49
20150905,Ariyalur,11.1530559,79.2585797,5.03,29.04,72.76,3.16
20150906,Ariyalur,11.1530559,79.2585797,7.88,28.2,77.36,3.85
20150907,Ariyalur,11.1530559,79.2585797,1.68,27.32,77.9,3.55
20150908,Ariyalur,11.1530559,79.2585797,0.23,29.25,63.19,3.57
20150909,Ariyalur,11.1530559,79.2585797,1.88,29.38,63.15,3.58
20150910,Ariyalur,11.1530559,79.2585797,0.34,29.71,64.25,3.08
20150911,Ariyalur,11.1530559,79.2585797,0.24,29.18,67.19,3.21
20150912,Ariyalur,11.1530559,79.2585797,0.65,30.01,63.62,2.89
20150913,Ariyalur,11.1530559,79.2585797,0.09,29.75,63.79,2.78
20150914,Ariyalur,11.1530559,79.2585797,0.04,30.81,54.58,4.29
20150915,Ariyalur,11.1530559,79.2585797,0.18,30.41,57.41,4.65
20150916,Ariyalur,11.1530559,79.2585797,0.19,30.93,58.75,4.3
20150917,Ariyalur,11.1530559,79.2585797,0.99,30.9,58.75,3.58
20150918,Ariyalur,11.1530559,79.2585797,0.37,30.52,60.63,2.97
20150919,Ariyalur,11.1530559,79.2585797,0.92,30.32,63.57,2.73
20150920,Ariyalur,11.1530559,79.2585797,0.76,30.6,64.24,2.44
20150921,Ariyalur,11.1530559,79.2585797,1.42,29.67,64.69,1.93
20150922,Ariyalur,11.1530559,79.2585797,0.54,30.74,65.32,2.24
20150923,Ariyalur,11.1530559,79.2585797,1.19,29.68,72.36,1.68
20150924,Ariyalur,11.1530559,79.2585797,0.7,29.46,68.69,3.13
20150925,Ariyalur,11.1530559,79.2585797,1.06,30.01,68.59,2.48
20150926,Ariyalur,11.1530559,79.2585797,1.1,30.66,67.62,2.16
20150927,Ariyalur,11.1530559,79.2585797,9.82,29.53,70.28,1.27
20150928,Ariyalur,11.1530559,79.2585797,7.2,29.27,72.89,1.56
20150929,Ariyalur,11.1530559,79.2585797,8.75,28.01,78.23,2.07
20150930,Ariyalur,11.1530559,79.2585797,7.03,27.41,77.73,1.69
20151001,Ariyalur,11.1530559,79.2585797,7.02,27.58,80.04,2.61
20151002,Ariyalur,11.1530559,79.2585797,15.78,28.51,77.94,3.24
20151003,Ariyalur,11.1530559,79.2585797,3.87,29.38,72.56,1.79
20151004,Ariyalur,11.1530559,79.2585797,8.82,27.69,83.54,1.1
20151005,Ariyalur,11.1530559,79.2585797,20.56,26.41,87.42,0.99
20151006,Ariyalur,11.1530559,79.2585797,8.47,28.35,73.77,2.15
20151007,Ariyalur,11.1530559,79.2585797,18.29,27.76,80.99,2.13
20151008,Ariyalur,11.1530559,79.2585797,3.2,27.54,82.82,2.38
20151009,Ariyalur,11.1530559,79.2585797,0.24,27.6,76.18,2.38
20151010,Ariyalur,11.1530559,79.2585797,3.14,28.47,76.28,2.3
20151011,Ariyalur,11.1530559,79.2585797,9.86,27.93,80.13,1.32
20151012,Ariyalur,11.1530559,79.2585797,8.66,27.8,81.36,0.86
20151013,Ariyalur,11.1530559,79.2585797,0.7,28.46,76.41,1.31
20151014,Ariyalur,11.1530559,79.2585797,0.26,28.29,73.3,1.39
20151015,Ariyalur,11.1530559,79.2585797,0.07,28.02,72.72,1.42
20151016,Ariyalur,11.1530559,79.2585797,0.0,27.78,73.43,1.87
20151017,Ariyalur,11.1530559,79.2585797,0.37,27.65,77.0,2.23
20151018,Ariyalur,11.1530559,79.2585797,4.92,27.85,81.03,2.33
20151019,Ariyalur,11.1530559,79.2585797,4.38,27.74,84.23,1.83
20151020,Ariyalur,11.1530559,79.2585797,0.45,27.99,78.81,1.96
20151021,Ariyalur,11.1530559,79.2585797,0.3,28.11,75.24,2.04
20151022,Ariyalur,11.1530559,79.2585797,0.01,27.95,71.36,2.19
20151023,Ariyalur,11.1530559,79.2585797,0.25,28.04,72.14,2.48
20151024,Ariyalur,11.1530559,79.2585797,3.03,27.81,76.5,2.88
20151025,Ariyalur,11.1530559,79.2585797,0.6,27.42,71.21,3.27
20151026,Ariyalur,11.1530559,79.2585797,0.72,27.68,68.39,2.9
20151027,Ariyalur,11.1530559,79.2585797,8.79,27.36,77.13,2.99
20151028,Ariyalur,11.1530559,79.2585797,13.73,26.61,82.45,1.85
20151029,Ariyalur,11.1530559,79.2585797,2.46,26.86,78.88,2.52
20151030,Ariyalur,11.1530559,79.2585797,10.81,26.7,82.69,1.98
20151031,Ariyalur,11.1530559,79.2585797,10.13,26.57,87.78,1.65
20151101,Ariyalur,11.1530559,79.2585797,15.7,26.39,86.96,1.81
20151102,Ariyalur,11.1530559,79.2585797,23.62,26.53,83.81,0.94
20151103,Ariyalur,11.1530559,79.2585797,7.22,26.59,84.15,1.11
20151104,Ariyalur,11.1530559,79.2585797,14.58,26.83,84.2,1.56
20151105,Ariyalur,11.1530559,79.2585797,15.44,26.61,86.03,1.64
20151106,Ariyalur,11.1530559,79.2585797,14.95,26.1,87.86,2.53
20151107,Ariyalur,11.1530559,79.2585797,34.69,26.1,89.78,2.66
20151108,Ariyalur,11.1530559,79.2585797,39.4,25.69,92.68,2.53
20151109,Ariyalur,11.1530559,79.2585797,68.17,25.32,94.32,3.2
20151110,Ariyalur,11.1530559,79.2585797,10.22,26.81,84.78,3.36
20151111,Ariyalur,11.1530559,79.2585797,3.98,26.61,86.64,1.19
20151112,Ariyalur,11.1530559,79.2585797,3.06,26.65,86.44,1.61
20151113,Ariyalur,11.1530559,79.2585797,12.76,25.31,94.32,2.44
20151114,Ariyalur,11.1530559,79.2585797,16.72,24.73,92.84,2.99
20151115,Ariyalur,11.1530559,79.2585797,52.86,25.33,94.43,2.89
20151116,Ariyalur,11.1530559,79.2585797,11.9,25.39,93.34,3.49
20151117,Ariyalur,11.1530559,79.2585797,1.92,25.97,87.2,1.2
20151118,Ariyalur,11.1530559,79.2585797,4.45,25.66,92.58,1.89
20151119,Ariyalur,11.1530559,79.2585797,6.53,25.75,93.58,2.18
20151120,Ariyalur,11.1530559,79.2585797,15.09,25.92,91.49,2.2
20151121,Ariyalur,11.1530559,79.2585797,8.3,25.63,90.63,2.53
20151122,Ariyalur,11.1530559,79.2585797,56.91,25.91,93.06,2.75
20151123,Ariyalur,11.1530559,79.2585797,20.92,26.22,91.34,2.02
20151124,Ariyalur,11.1530559,79.2585797,2.97,26.06,90.44,2.98
20151125,Ariyalur,11.1530559,79.2585797,0.08,24.82,87.45,2.75
20151126,Ariyalur,11.1530559,79.2585797,3.28,24.5,90.25,2.69
20151127,Ariyalur,11.1530559,79.2585797,4.32,25.22,90.19,2.69
20151128,Ariyalur,11.1530559,79.2585797,1.06,24.4,90.31,2.95
20151129,Ariyalur,11.1530559,79.2585797,21.23,24.8,93.62,2.88
20151130,Ariyalur,11.1530559,79.2585797,36.23,24.91,94.16,3.08
20151201,Ariyalur,11.1530559,79.2585797,26.04,25.05,95.25,2.86
20151202,Ariyalur,11.1530559,79.2585797,35.13,25.27,95.42,2.43
20151203,Ariyalur,11.1530559,79.2585797,35.47,24.29,95.29,4.23
20151204,Ariyalur,11.1530559,79.2585797,18.93,25.32,93.74,3.83
20151205,Ariyalur,11.1530559,79.2585797,20.12,25.49,93.56,3.61
20151206,Ariyalur,11.1530559,79.2585797,25.75,25.65,94.85,3.44
20151207,Ariyalur,11.1530559,79.2585797,13.73,25.43,93.66,4.06
20151208,Ariyalur,11.1530559,79.2585797,41.17,24.44,93.49,4.41
20151209,Ariyalur,11.1530559,79.2585797,3.7,25.21,92.91,2.87
20151210,Ariyalur,11.1530559,79.2585797,6.89,25.76,93.39,2.81
20151211,Ariyalur,11.1530559,79.2585797,1.72,25.73,91.42,2.3
20151212,Ariyalur,11.1530559,79.2585797,2.52,25.73,88.21,1.82
20151213,Ariyalur,11.1530559,79.2585797,0.53,25.74,85.45,1.38
20151214,Ariyalur,11.1530559,79.2585797,1.18,25.4,90.29,2.24
20151215,Ariyalur,11.1530559,79.2585797,0.13,24.87,86.84,1.98
